,instant_x,dteday,season,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday,weathersit,temp,atemp_x,hum,windspeed,casual,registered,cnt,weather_name_x,time_category,instant_y,yr_y,mnth_y,holiday_y,weekday_y,atemp_y,season_name,weather_name_y,mnth_name,demand_category,weekday_name
163,164.0,2011-01-08,1,0.0,1.0,2.0,0.0,6.0,0,2,0.18,0.2424,0.55,0.0,3,13,16,Berkabut,Dini Hari,,,,,,,,,,,
164,165.0,2011-01-08,1,0.0,1.0,3.0,0.0,6.0,0,3,0.18,0.197,0.55,0.1642,0,7,7,Hujan Ringan,Dini Hari,,,,,,,,,,,
165,166.0,2011-01-08,1,0.0,1.0,4.0,0.0,6.0,0,3,0.18,0.197,0.55,0.1642,0,1,1,Hujan Ringan,Dini Hari,,,,,,,,,,,
166,167.0,2011-01-08,1,0.0,1.0,5.0,0.0,6.0,0,2,0.16,0.1667,0.74,0.1642,0,5,5,Berkabut,Dini Hari,,,,,,,,,,,
167,168.0,2011-01-08,1,0.0,1.0,6.0,0.0,6.0,0,2,0.16,0.1667,0.74,0.1642,0,2,2,Berkabut,Dini Hari,,,,,,,,,,,
168,169.0,2011-01-08,1,0.0,1.0,7.0,0.0,6.0,0,2,0.16,0.1818,0.74,0.1045,1,8,9,Berkabut,Pagi,,,,,,,,,,,
169,170.0,2011-01-08,1,0.0,1.0,8.0,0.0,6.0,0,3,0.16,0.1818,0.93,0.1045,0,15,15,Hujan Ringan,Pagi,,,,,,,,,,,
170,171.0,2011-01-08,1,0.0,1.0,9.0,0.0,6.0,0,3,0.16,0.1818,0.93,0.1045,0,20,20,Hujan Ringan,Pagi,,,,,,,,,,,
171,172.0,2011-01-08,1,0.0,1.0,10.0,0.0,6.0,0,2,0.18,0.197,0.8,0.1642,5,56,61,Berkabut,Pagi,,,,,,,,,,,
172,173.0,2011-01-08,1,0.0,1.0,11.0,0.0,6.0,0,2,0.2,0.1818,0.69,0.3881,2,60,62,Berkabut,Siang,,,,,,,,,,,
173,174.0,2011-01-08,1,0.0,1.0,12.0,0.0,6.0,0,2,0.2,0.1818,0.59,0.3582,8,90,98,Berkabut,Siang,,,,,,,,,,,
174,175.0,2011-01-08,1,0.0,1.0,13.0,0.0,6.0,0,1,0.2,0.1818,0.44,0.3284,7,95,102,Cerah,Siang,,,,,,,,,,,
175,176.0,2011-01-08,1,0.0,1.0,14.0,0.0,6.0,0,1,0.2,0.1667,0.32,0.4925,12,83,95,Cerah,Siang,,,,,,,,,,,
176,177.0,2011-01-08,1,0.0,1.0,15.0,0.0,6.0,0,1,0.2,0.1667,0.32,0.4478,5,69,74,Cerah,Siang,,,,,,,,,,,
177,178.0,2011-01-08,1,0.0,1.0,16.0,0.0,6.0,0,1,0.18,0.1364,0.29,0.4478,8,68,76,Cerah,Siang,,,,,,,,,,,
178,179.0,2011-01-08,1,0.0,1.0,17.0,0.0,6.0,0,1,0.16,0.1212,0.37,0.5522,5,64,69,Cerah,Sore,,,,,,,,,,,
179,180.0,2011-01-08,1,0.0,1.0,18.0,0.0,6.0,0,1,0.14,0.1212,0.39,0.2985,3,52,55,Cerah,Sore,,,,,,,,,,,
180,181.0,2011-01-08,1,0.0,1.0,19.0,0.0,6.0,0,1,0.14,0.1212,0.36,0.2537,4,26,30,Cerah,Sore,,,,,,,,,,,
181,182.0,2011-01-08,1,0.0,1.0,20.0,0.0,6.0,0,1,0.12,0.1212,0.36,0.2537,0,28,28,Cerah,Sore,,,,,,,,,,,
182,183.0,2011-01-08,1,0.0,1.0,21.0,0.0,6.0,0,1,0.12,0.1061,0.39,0.3582,2,35,37,Cerah,Malam,,,,,,,,,,,
183,184.0,2011-01-08,1,0.0,1.0,22.0,0.0,6.0,0,1,0.12,0.1061,0.36,0.3881,1,33,34,Cerah,Malam,,,,,,,,,,,
184,185.0,2011-01-08,1,0.0,1.0,23.0,0.0,6.0,0,1,0.1,0.0606,0.39,0.4478,0,22,22,Cerah,Malam,,,,,,,,,,,
185,186.0,2011-01-09,1,0.0,1.0,0.0,0.0,0.0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,Cerah,Dini Hari,,,,,,,,,,,
186,187.0,2011-01-09,1,0.0,1.0,1.0,0.0,0.0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,Cerah,Dini Hari,,,,,,,,,,,
187,188.0,2011-01-09,1,0.0,1.0,2.0,0.0,0.0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,Cerah,Dini Hari,,,,,,,,,,,
188,189.0,2011-01-09,1,0.0,1.0,3.0,0.0,0.0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,Cerah,Dini Hari,,,,,,,,,,,
189,190.0,2011-01-09,1,0.0,1.0,4.0,0.0,0.0,0,1,0.08,0.0909,0.53,0.194,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
190,191.0,2011-01-09,1,0.0,1.0,5.0,0.0,0.0,0,1,0.08,0.0909,0.53,0.194,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
191,192.0,2011-01-09,1,0.0,1.0,6.0,0.0,0.0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
192,193.0,2011-01-09,1,0.0,1.0,7.0,0.0,0.0,0,1,0.08,0.0909,0.53,0.194,1,5,6,Cerah,Pagi,,,,,,,,,,,
193,194.0,2011-01-09,1,0.0,1.0,8.0,0.0,0.0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,Cerah,Pagi,,,,,,,,,,,
194,195.0,2011-01-09,1,0.0,1.0,9.0,0.0,0.0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,Cerah,Pagi,,,,,,,,,,,
195,196.0,2011-01-09,1,0.0,1.0,10.0,0.0,0.0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,Cerah,Pagi,,,,,,,,,,,
196,197.0,2011-01-09,1,0.0,1.0,11.0,0.0,0.0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,Cerah,Siang,,,,,,,,,,,
197,198.0,2011-01-09,1,0.0,1.0,12.0,0.0,0.0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,Cerah,Siang,,,,,,,,,,,
198,199.0,2011-01-09,1,0.0,1.0,13.0,0.0,0.0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,Cerah,Siang,,,,,,,,,,,
199,200.0,2011-01-09,1,0.0,1.0,14.0,0.0,0.0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,Cerah,Siang,,,,,,,,,,,
200,201.0,2011-01-09,1,0.0,1.0,15.0,0.0,0.0,0,1,0.22,0.197,0.35,0.3582,5,77,82,Cerah,Siang,,,,,,,,,,,
201,202.0,2011-01-09,1,0.0,1.0,16.0,0.0,0.0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,Cerah,Siang,,,,,,,,,,,
202,203.0,2011-01-09,1,0.0,1.0,17.0,0.0,0.0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,Cerah,Sore,,,,,,,,,,,
203,204.0,2011-01-09,1,0.0,1.0,18.0,0.0,0.0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,Cerah,Sore,,,,,,,,,,,
204,205.0,2011-01-09,1,0.0,1.0,19.0,0.0,0.0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,Cerah,Sore,,,,,,,,,,,
205,206.0,2011-01-09,1,0.0,1.0,20.0,0.0,0.0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,Cerah,Sore,,,,,,,,,,,
206,207.0,2011-01-09,1,0.0,1.0,21.0,0.0,0.0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,Cerah,Malam,,,,,,,,,,,
207,208.0,2011-01-09,1,0.0,1.0,22.0,0.0,0.0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,Cerah,Malam,,,,,,,,,,,
208,209.0,2011-01-09,1,0.0,1.0,23.0,0.0,0.0,0,1,0.12,0.1364,0.5,0.194,0,6,6,Cerah,Malam,,,,,,,,,,,
209,210.0,2011-01-10,1,0.0,1.0,0.0,0.0,1.0,1,1,0.12,0.1212,0.5,0.2836,2,3,5,Cerah,Dini Hari,,,,,,,,,,,
210,211.0,2011-01-10,1,0.0,1.0,1.0,0.0,1.0,1,1,0.12,0.1212,0.5,0.2836,1,0,1,Cerah,Dini Hari,,,,,,,,,,,
211,212.0,2011-01-10,1,0.0,1.0,2.0,0.0,1.0,1,1,0.12,0.1212,0.5,0.2239,0,3,3,Cerah,Dini Hari,,,,,,,,,,,
212,213.0,2011-01-10,1,0.0,1.0,3.0,0.0,1.0,1,1,0.12,0.1212,0.5,0.2239,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
213,214.0,2011-01-10,1,0.0,1.0,4.0,0.0,1.0,1,1,0.1,0.1212,0.54,0.1343,1,2,3,Cerah,Dini Hari,,,,,,,,,,,
214,215.0,2011-01-10,1,0.0,1.0,5.0,0.0,1.0,1,1,0.1,0.1061,0.54,0.2537,0,3,3,Cerah,Dini Hari,,,,,,,,,,,
215,216.0,2011-01-10,1,0.0,1.0,6.0,0.0,1.0,1,1,0.12,0.1212,0.5,0.2836,0,31,31,Cerah,Dini Hari,,,,,,,,,,,
216,217.0,2011-01-10,1,0.0,1.0,7.0,0.0,1.0,1,1,0.12,0.1212,0.5,0.2239,2,75,77,Cerah,Pagi,,,,,,,,,,,
217,218.0,2011-01-10,1,0.0,1.0,8.0,0.0,1.0,1,2,0.12,0.1212,0.5,0.2836,4,184,188,Berkabut,Pagi,,,,,,,,,,,
218,219.0,2011-01-10,1,0.0,1.0,9.0,0.0,1.0,1,2,0.14,0.1212,0.5,0.2537,2,92,94,Berkabut,Pagi,,,,,,,,,,,
219,220.0,2011-01-10,1,0.0,1.0,10.0,0.0,1.0,1,2,0.14,0.1212,0.5,0.2985,0,31,31,Berkabut,Pagi,,,,,,,,,,,
220,221.0,2011-01-10,1,0.0,1.0,11.0,0.0,1.0,1,2,0.16,0.1364,0.47,0.2836,2,28,30,Berkabut,Siang,,,,,,,,,,,
221,222.0,2011-01-10,1,0.0,1.0,12.0,0.0,1.0,1,2,0.2,0.1818,0.4,0.2836,5,47,52,Berkabut,Siang,,,,,,,,,,,
222,223.0,2011-01-10,1,0.0,1.0,13.0,0.0,1.0,1,2,0.2,0.1818,0.4,0.2836,4,50,54,Berkabut,Siang,,,,,,,,,,,
223,224.0,2011-01-10,1,0.0,1.0,14.0,0.0,1.0,1,2,0.2,0.197,0.4,0.2239,0,47,47,Berkabut,Siang,,,,,,,,,,,
224,225.0,2011-01-10,1,0.0,1.0,15.0,0.0,1.0,1,2,0.2,0.197,0.4,0.2239,2,43,45,Berkabut,Siang,,,,,,,,,,,
225,226.0,2011-01-10,1,0.0,1.0,16.0,0.0,1.0,1,1,0.2,0.2121,0.4,0.1343,4,70,74,Cerah,Siang,,,,,,,,,,,
226,227.0,2011-01-10,1,0.0,1.0,17.0,0.0,1.0,1,1,0.2,0.2273,0.4,0.1045,4,174,178,Cerah,Sore,,,,,,,,,,,
227,228.0,2011-01-10,1,0.0,1.0,18.0,0.0,1.0,1,1,0.2,0.197,0.4,0.2239,1,154,155,Cerah,Sore,,,,,,,,,,,
228,229.0,2011-01-10,1,0.0,1.0,19.0,0.0,1.0,1,1,0.16,0.1667,0.47,0.1642,3,92,95,Cerah,Sore,,,,,,,,,,,
229,230.0,2011-01-10,1,0.0,1.0,20.0,0.0,1.0,1,1,0.16,0.1667,0.5,0.1642,1,73,74,Cerah,Sore,,,,,,,,,,,
230,231.0,2011-01-10,1,0.0,1.0,21.0,0.0,1.0,1,1,0.14,0.1364,0.59,0.194,1,37,38,Cerah,Malam,,,,,,,,,,,
231,232.0,2011-01-10,1,0.0,1.0,22.0,0.0,1.0,1,1,0.14,0.1515,0.59,0.1642,2,22,24,Cerah,Malam,,,,,,,,,,,
232,233.0,2011-01-10,1,0.0,1.0,23.0,0.0,1.0,1,1,0.14,0.1515,0.59,0.1642,0,18,18,Cerah,Malam,,,,,,,,,,,
233,234.0,2011-01-11,1,0.0,1.0,0.0,0.0,2.0,1,1,0.14,0.1667,0.59,0.1045,2,10,12,Cerah,Dini Hari,,,,,,,,,,,
234,235.0,2011-01-11,1,0.0,1.0,1.0,0.0,2.0,1,1,0.14,0.1515,0.59,0.1642,0,3,3,Cerah,Dini Hari,,,,,,,,,,,
235,236.0,2011-01-11,1,0.0,1.0,2.0,0.0,2.0,1,2,0.16,0.1515,0.55,0.194,0,3,3,Berkabut,Dini Hari,,,,,,,,,,,
236,237.0,2011-01-11,1,0.0,1.0,5.0,0.0,2.0,1,2,0.16,0.1818,0.55,0.1343,0,6,6,Berkabut,Dini Hari,,,,,,,,,,,
237,238.0,2011-01-11,1,0.0,1.0,6.0,0.0,2.0,1,2,0.16,0.1818,0.55,0.1343,0,27,27,Berkabut,Dini Hari,,,,,,,,,,,
238,239.0,2011-01-11,1,0.0,1.0,7.0,0.0,2.0,1,2,0.16,0.2273,0.55,0.0,2,97,99,Berkabut,Pagi,,,,,,,,,,,
239,240.0,2011-01-11,1,0.0,1.0,8.0,0.0,2.0,1,2,0.18,0.2121,0.51,0.0896,3,214,217,Berkabut,Pagi,,,,,,,,,,,
240,241.0,2011-01-11,1,0.0,1.0,9.0,0.0,2.0,1,2,0.18,0.197,0.51,0.1642,3,127,130,Berkabut,Pagi,,,,,,,,,,,
241,242.0,2011-01-11,1,0.0,1.0,10.0,0.0,2.0,1,2,0.2,0.2121,0.51,0.1642,3,51,54,Berkabut,Pagi,,,,,,,,,,,
242,243.0,2011-01-11,1,0.0,1.0,11.0,0.0,2.0,1,2,0.2,0.2121,0.47,0.1343,4,31,35,Berkabut,Siang,,,,,,,,,,,
243,244.0,2011-01-11,1,0.0,1.0,12.0,0.0,2.0,1,2,0.2,0.2273,0.51,0.1045,2,55,57,Berkabut,Siang,,,,,,,,,,,
244,245.0,2011-01-11,1,0.0,1.0,13.0,0.0,2.0,1,2,0.2,0.2273,0.59,0.0896,6,46,52,Berkabut,Siang,,,,,,,,,,,
245,246.0,2011-01-11,1,0.0,1.0,14.0,0.0,2.0,1,2,0.2,0.2273,0.59,0.0896,3,60,63,Berkabut,Siang,,,,,,,,,,,
246,247.0,2011-01-11,1,0.0,1.0,15.0,0.0,2.0,1,2,0.16,0.197,0.8,0.0896,2,45,47,Berkabut,Siang,,,,,,,,,,,
247,248.0,2011-01-11,1,0.0,1.0,16.0,0.0,2.0,1,2,0.16,0.1515,0.86,0.2239,4,72,76,Berkabut,Siang,,,,,,,,,,,
248,249.0,2011-01-11,1,0.0,1.0,17.0,0.0,2.0,1,2,0.16,0.1515,0.86,0.2239,6,130,136,Berkabut,Sore,,,,,,,,,,,
249,250.0,2011-01-11,1,0.0,1.0,18.0,0.0,2.0,1,3,0.16,0.1818,0.93,0.1045,1,94,95,Hujan Ringan,Sore,,,,,,,,,,,
250,251.0,2011-01-11,1,0.0,1.0,19.0,0.0,2.0,1,3,0.16,0.2273,0.93,0.0,0,51,51,Hujan Ringan,Sore,,,,,,,,,,,
251,252.0,2011-01-11,1,0.0,1.0,20.0,0.0,2.0,1,3,0.16,0.1515,0.93,0.194,0,32,32,Hujan Ringan,Sore,,,,,,,,,,,
252,253.0,2011-01-11,1,0.0,1.0,21.0,0.0,2.0,1,3,0.16,0.197,0.86,0.0896,0,20,20,Hujan Ringan,Malam,,,,,,,,,,,
253,254.0,2011-01-11,1,0.0,1.0,22.0,0.0,2.0,1,3,0.16,0.1818,0.93,0.1045,1,28,29,Hujan Ringan,Malam,,,,,,,,,,,
254,255.0,2011-01-11,1,0.0,1.0,23.0,0.0,2.0,1,3,0.16,0.197,0.93,0.0896,1,18,19,Hujan Ringan,Malam,,,,,,,,,,,
255,256.0,2011-01-12,1,0.0,1.0,0.0,0.0,3.0,1,2,0.16,0.197,0.86,0.0896,0,7,7,Berkabut,Dini Hari,,,,,,,,,,,
256,257.0,2011-01-12,1,0.0,1.0,1.0,0.0,3.0,1,2,0.16,0.1818,0.86,0.1045,0,6,6,Berkabut,Dini Hari,,,,,,,,,,,
257,258.0,2011-01-12,1,0.0,1.0,2.0,0.0,3.0,1,1,0.14,0.1515,0.86,0.1343,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
258,259.0,2011-01-12,1,0.0,1.0,5.0,0.0,3.0,1,1,0.14,0.1515,0.86,0.1642,0,5,5,Cerah,Dini Hari,,,,,,,,,,,
259,260.0,2011-01-12,1,0.0,1.0,6.0,0.0,3.0,1,1,0.12,0.1515,0.93,0.1343,0,16,16,Cerah,Dini Hari,,,,,,,,,,,
260,261.0,2011-01-12,1,0.0,1.0,7.0,0.0,3.0,1,1,0.14,0.1515,0.69,0.1343,0,54,54,Cerah,Pagi,,,,,,,,,,,
261,262.0,2011-01-12,1,0.0,1.0,8.0,0.0,3.0,1,1,0.16,0.1667,0.59,0.1642,3,125,128,Cerah,Pagi,,,,,,,,,,,
262,263.0,2011-01-12,1,0.0,1.0,9.0,0.0,3.0,1,1,0.16,0.1364,0.59,0.3284,3,78,81,Cerah,Pagi,,,,,,,,,,,
263,264.0,2011-01-12,1,0.0,1.0,10.0,0.0,3.0,1,1,0.18,0.1818,0.55,0.2239,0,39,39,Cerah,Pagi,,,,,,,,,,,
264,265.0,2011-01-12,1,0.0,1.0,11.0,0.0,3.0,1,1,0.2,0.1818,0.51,0.3881,3,32,35,Cerah,Siang,,,,,,,,,,,
265,266.0,2011-01-12,1,0.0,1.0,12.0,0.0,3.0,1,1,0.2,0.1515,0.47,0.5821,3,52,55,Cerah,Siang,,,,,,,,,,,
266,267.0,2011-01-12,1,0.0,1.0,13.0,0.0,3.0,1,1,0.22,0.197,0.44,0.3582,0,49,49,Cerah,Siang,,,,,,,,,,,
267,268.0,2011-01-12,1,0.0,1.0,14.0,0.0,3.0,1,1,0.2,0.1818,0.47,0.3284,0,44,44,Cerah,Siang,,,,,,,,,,,
268,269.0,2011-01-12,1,0.0,1.0,15.0,0.0,3.0,1,1,0.2,0.1667,0.47,0.4179,1,48,49,Cerah,Siang,,,,,,,,,,,
269,270.0,2011-01-12,1,0.0,1.0,16.0,0.0,3.0,1,1,0.22,0.197,0.44,0.3284,5,63,68,Cerah,Siang,,,,,,,,,,,
270,271.0,2011-01-12,1,0.0,1.0,17.0,0.0,3.0,1,1,0.2,0.1818,0.47,0.3582,0,139,139,Cerah,Sore,,,,,,,,,,,
271,272.0,2011-01-12,1,0.0,1.0,18.0,0.0,3.0,1,1,0.2,0.1515,0.47,0.5224,2,135,137,Cerah,Sore,,,,,,,,,,,
272,273.0,2011-01-12,1,0.0,1.0,19.0,0.0,3.0,1,1,0.18,0.1515,0.47,0.4179,1,82,83,Cerah,Sore,,,,,,,,,,,
273,274.0,2011-01-12,1,0.0,1.0,20.0,0.0,3.0,1,1,0.16,0.1364,0.5,0.3284,2,54,56,Cerah,Sore,,,,,,,,,,,
274,275.0,2011-01-12,1,0.0,1.0,21.0,0.0,3.0,1,1,0.16,0.1364,0.55,0.3284,0,57,57,Cerah,Malam,,,,,,,,,,,
275,276.0,2011-01-12,1,0.0,1.0,22.0,0.0,3.0,1,1,0.16,0.1212,0.55,0.4478,1,32,33,Cerah,Malam,,,,,,,,,,,
276,277.0,2011-01-12,1,0.0,1.0,23.0,0.0,3.0,1,1,0.14,0.1061,0.59,0.4179,1,19,20,Cerah,Malam,,,,,,,,,,,
277,278.0,2011-01-13,1,0.0,1.0,0.0,0.0,4.0,1,1,0.14,0.1212,0.59,0.2836,1,6,7,Cerah,Dini Hari,,,,,,,,,,,
278,279.0,2011-01-13,1,0.0,1.0,1.0,0.0,4.0,1,1,0.14,0.1212,0.5,0.2836,0,2,2,Cerah,Dini Hari,,,,,,,,,,,
279,280.0,2011-01-13,1,0.0,1.0,2.0,0.0,4.0,1,1,0.14,0.1212,0.5,0.3582,0,2,2,Cerah,Dini Hari,,,,,,,,,,,
280,281.0,2011-01-13,1,0.0,1.0,3.0,0.0,4.0,1,1,0.14,0.1212,0.5,0.3284,0,3,3,Cerah,Dini Hari,,,,,,,,,,,
281,282.0,2011-01-13,1,0.0,1.0,4.0,0.0,4.0,1,1,0.14,0.1212,0.5,0.2537,0,4,4,Cerah,Dini Hari,,,,,,,,,,,
282,283.0,2011-01-13,1,0.0,1.0,5.0,0.0,4.0,1,1,0.14,0.1212,0.5,0.2985,0,3,3,Cerah,Dini Hari,,,,,,,,,,,
283,284.0,2011-01-13,1,0.0,1.0,6.0,0.0,4.0,1,1,0.12,0.1515,0.54,0.1343,0,28,28,Cerah,Dini Hari,,,,,,,,,,,
284,285.0,2011-01-13,1,0.0,1.0,7.0,0.0,4.0,1,1,0.12,0.1515,0.54,0.1343,0,72,72,Cerah,Pagi,,,,,,,,,,,
285,286.0,2011-01-13,1,0.0,1.0,8.0,0.0,4.0,1,1,0.14,0.1364,0.5,0.194,5,197,202,Cerah,Pagi,,,,,,,,,,,
286,287.0,2011-01-13,1,0.0,1.0,9.0,0.0,4.0,1,1,0.14,0.1212,0.5,0.3284,2,137,139,Cerah,Pagi,,,,,,,,,,,
287,288.0,2011-01-13,1,0.0,1.0,10.0,0.0,4.0,1,2,0.16,0.1364,0.5,0.3582,2,36,38,Berkabut,Pagi,,,,,,,,,,,
288,289.0,2011-01-13,1,0.0,1.0,11.0,0.0,4.0,1,2,0.2,0.1667,0.44,0.4478,4,33,37,Berkabut,Siang,,,,,,,,,,,
289,290.0,2011-01-13,1,0.0,1.0,12.0,0.0,4.0,1,1,0.2,0.1667,0.44,0.4179,3,49,52,Cerah,Siang,,,,,,,,,,,
290,291.0,2011-01-13,1,0.0,1.0,13.0,0.0,4.0,1,1,0.22,0.197,0.41,0.4478,2,81,83,Cerah,Siang,,,,,,,,,,,
291,292.0,2011-01-13,1,0.0,1.0,14.0,0.0,4.0,1,1,0.22,0.197,0.41,0.3881,3,39,42,Cerah,Siang,,,,,,,,,,,
292,293.0,2011-01-13,1,0.0,1.0,15.0,0.0,4.0,1,1,0.24,0.2121,0.38,0.2985,5,55,60,Cerah,Siang,,,,,,,,,,,
293,294.0,2011-01-13,1,0.0,1.0,16.0,0.0,4.0,1,1,0.24,0.2121,0.38,0.3582,2,76,78,Cerah,Siang,,,,,,,,,,,
294,295.0,2011-01-13,1,0.0,1.0,17.0,0.0,4.0,1,1,0.2,0.1818,0.4,0.2836,4,158,162,Cerah,Sore,,,,,,,,,,,
295,296.0,2011-01-13,1,0.0,1.0,18.0,0.0,4.0,1,1,0.2,0.1818,0.4,0.3284,3,141,144,Cerah,Sore,,,,,,,,,,,
296,297.0,2011-01-13,1,0.0,1.0,19.0,0.0,4.0,1,1,0.16,0.1515,0.47,0.2537,1,98,99,Cerah,Sore,,,,,,,,,,,
297,298.0,2011-01-13,1,0.0,1.0,20.0,0.0,4.0,1,1,0.16,0.1515,0.47,0.2239,0,64,64,Cerah,Sore,,,,,,,,,,,
298,299.0,2011-01-13,1,0.0,1.0,21.0,0.0,4.0,1,1,0.14,0.1212,0.46,0.2985,0,40,40,Cerah,Malam,,,,,,,,,,,
299,300.0,2011-01-13,1,0.0,1.0,22.0,0.0,4.0,1,1,0.14,0.1212,0.46,0.3284,0,30,30,Cerah,Malam,,,,,,,,,,,
300,301.0,2011-01-13,1,0.0,1.0,23.0,0.0,4.0,1,1,0.12,0.1364,0.5,0.194,1,14,15,Cerah,Malam,,,,,,,,,,,
301,302.0,2011-01-14,1,0.0,1.0,0.0,0.0,5.0,1,1,0.12,0.1364,0.5,0.194,0,14,14,Cerah,Dini Hari,,,,,,,,,,,
302,303.0,2011-01-14,1,0.0,1.0,1.0,0.0,5.0,1,1,0.1,0.1212,0.54,0.1642,0,5,5,Cerah,Dini Hari,,,,,,,,,,,
303,304.0,2011-01-14,1,0.0,1.0,2.0,0.0,5.0,1,1,0.1,0.1212,0.54,0.1343,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
304,305.0,2011-01-14,1,0.0,1.0,3.0,0.0,5.0,1,1,0.1,0.1364,0.54,0.1045,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
305,306.0,2011-01-14,1,0.0,1.0,5.0,0.0,5.0,1,1,0.1,0.1364,0.54,0.0896,0,8,8,Cerah,Dini Hari,,,,,,,,,,,
306,307.0,2011-01-14,1,0.0,1.0,6.0,0.0,5.0,1,1,0.1,0.1818,0.54,0.0,0,17,17,Cerah,Dini Hari,,,,,,,,,,,
307,308.0,2011-01-14,1,0.0,1.0,7.0,0.0,5.0,1,1,0.1,0.1212,0.74,0.1642,0,70,70,Cerah,Pagi,,,,,,,,,,,
308,309.0,2011-01-14,1,0.0,1.0,8.0,0.0,5.0,1,1,0.12,0.1667,0.68,0.0,2,156,158,Cerah,Pagi,,,,,,,,,,,
309,310.0,2011-01-14,1,0.0,1.0,9.0,0.0,5.0,1,1,0.14,0.1515,0.69,0.1343,0,117,117,Cerah,Pagi,,,,,,,,,,,
310,311.0,2011-01-14,1,0.0,1.0,10.0,0.0,5.0,1,1,0.18,0.1818,0.55,0.194,4,40,44,Cerah,Pagi,,,,,,,,,,,
311,312.0,2011-01-14,1,0.0,1.0,11.0,0.0,5.0,1,1,0.18,0.1667,0.51,0.2836,6,47,53,Cerah,Siang,,,,,,,,,,,
312,313.0,2011-01-14,1,0.0,1.0,12.0,0.0,5.0,1,1,0.2,0.197,0.44,0.2537,2,59,61,Cerah,Siang,,,,,,,,,,,
313,314.0,2011-01-14,1,0.0,1.0,13.0,0.0,5.0,1,1,0.22,0.197,0.37,0.3881,4,73,77,Cerah,Siang,,,,,,,,,,,
314,315.0,2011-01-14,1,0.0,1.0,14.0,0.0,5.0,1,1,0.22,0.2121,0.41,0.2836,5,59,64,Cerah,Siang,,,,,,,,,,,
315,316.0,2011-01-14,1,0.0,1.0,15.0,0.0,5.0,1,1,0.24,0.2424,0.38,0.1642,9,59,68,Cerah,Siang,,,,,,,,,,,
316,317.0,2011-01-14,1,0.0,1.0,16.0,0.0,5.0,1,1,0.22,0.2424,0.41,0.1045,3,87,90,Cerah,Siang,,,,,,,,,,,
317,318.0,2011-01-14,1,0.0,1.0,17.0,0.0,5.0,1,1,0.22,0.2273,0.41,0.1642,4,155,159,Cerah,Sore,,,,,,,,,,,
318,319.0,2011-01-14,1,0.0,1.0,18.0,0.0,5.0,1,1,0.2,0.2576,0.47,0.0,5,134,139,Cerah,Sore,,,,,,,,,,,
319,320.0,2011-01-14,1,0.0,1.0,19.0,0.0,5.0,1,1,0.16,0.197,0.59,0.0896,3,89,92,Cerah,Sore,,,,,,,,,,,
320,321.0,2011-01-14,1,0.0,1.0,20.0,0.0,5.0,1,1,0.18,0.2424,0.59,0.0,0,68,68,Cerah,Sore,,,,,,,,,,,
321,322.0,2011-01-14,1,0.0,1.0,21.0,0.0,5.0,1,1,0.16,0.2273,0.69,0.0,4,48,52,Cerah,Malam,,,,,,,,,,,
322,323.0,2011-01-14,1,0.0,1.0,22.0,0.0,5.0,1,2,0.16,0.2273,0.69,0.0,2,34,36,Berkabut,Malam,,,,,,,,,,,
323,324.0,2011-01-14,1,0.0,1.0,23.0,0.0,5.0,1,2,0.18,0.2424,0.55,0.0,1,26,27,Berkabut,Malam,,,,,,,,,,,
324,325.0,2011-01-15,1,0.0,1.0,0.0,0.0,6.0,0,1,0.18,0.2424,0.55,0.0,3,25,28,Cerah,Dini Hari,,,,,,,,,,,
325,326.0,2011-01-15,1,0.0,1.0,1.0,0.0,6.0,0,2,0.16,0.197,0.59,0.0896,2,18,20,Berkabut,Dini Hari,,,,,,,,,,,
326,327.0,2011-01-15,1,0.0,1.0,2.0,0.0,6.0,0,2,0.16,0.197,0.59,0.0896,0,12,12,Berkabut,Dini Hari,,,,,,,,,,,
